x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
106.6645284607496,73.96086277367942,56.89886930295617,92.21045390952042,81.44252479802236,79.97886091511943,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
74.95444661687401,58.92755795828214,21.214551798189632,49.47003422479084,42.67998352277692,36.83026968593057,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.552691178265151,3.598585271418819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
