x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
32.394152163932915,35.10292919547883,29.054430938200063,39.139935284149516,9.991444607674206,0.0,0.0,0.0,0.0,0.0,51.3498210113288,49.74009955102891,48.16271930516799,45.64468793017779,37.040096666802214,0.0,0.0,0.0,0.0,0.0,34.85540030663619,38.26915828667645,35.05418696724835,39.76069723350283,28.720696455867724,0.0,0.0,0.0,0.0,0.0,47.77220592692755,50.17109697567509,49.80539880989143,48.128868810971724,49.177033385272516,0.0,0.0,0.0,0.0,0.0
